rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
84,spotify:track:2Tq2R8sRftNEqdgJK5HadO,Troye Sivan,My My My!,EMI Recorded Music Australia Pty Ltd,31,50,3,6876946,regional-global-weekly-2018-02-01.csv
85,spotify:track:4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,Plain Jane,RCA Records Label,37,77,20,6868064,regional-global-weekly-2018-02-01.csv
86,spotify:track:3m660poUr1chesgkkjQM7P,Demi Lovato,Sorry Not Sorry,Island Records,7,70,30,6860070,regional-global-weekly-2018-02-01.csv
87,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,Lauv,29,74,35,6771925,regional-global-weekly-2018-02-01.csv
88,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,79,50,6684566,regional-global-weekly-2018-02-01.csv
89,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,Location,"Right Hand Music Group, LLC/RCA Records",34,93,52,6594659,regional-global-weekly-2018-02-01.csv
90,spotify:track:2OALaHcDdKkjYEpAr0Qzab,"Avicii, Rita Ora",Lonely Together (feat. Rita Ora),Pophouse Entertainment Group,19,68,25,6590468,regional-global-weekly-2018-02-01.csv
91,spotify:track:2x0WlnmfG39ZuDmstl9xfX,"Taylor Swift, Ed Sheeran, Future",End Game,Taylor Swift,47,58,9,6516726,regional-global-weekly-2018-02-01.csv
92,spotify:track:2KokOIKdw4zZutDil85Ugh,"Migos, Travis Scott, Ty Dolla $ign, Big Sean",White Sand,"Quality Control Music, LLC",92,-1,1,6513207,regional-global-weekly-2018-02-01.csv
93,spotify:track:71bBFbfn2OBK5QwUJSLS44,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,Pophouse Entertainment Group,15,81,36,6502264,regional-global-weekly-2018-02-01.csv
94,spotify:track:43ay9lQZ5rfNcOOHhRF2cM,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",The Greatest Show,Atlantic Records,73,75,5,6441865,regional-global-weekly-2018-02-01.csv
95,spotify:track:5Htb1uFQ1KrkFXlefS8oGj,Demi Lovato,Tell Me You Love Me,Island Records,70,82,10,6438907,regional-global-weekly-2018-02-01.csv
96,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,James Arthur,Naked,Columbia Local,86,89,10,6399537,regional-global-weekly-2018-02-01.csv
97,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,88,58,6299889,regional-global-weekly-2018-02-01.csv
98,spotify:track:2771LMNxwf62FTAdpJMQfM,Cardi B,Bodak Yellow,KSR/Atlantic,21,85,27,6280585,regional-global-weekly-2018-02-01.csv
99,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,15,91,23,6237911,regional-global-weekly-2018-02-01.csv
100,spotify:track:5TmZYdHW6HJ9gt7Aokuql5,"Sebastian Yatra, Dalmata",SUTRA,UMLE - Latino,96,96,14,6224427,regional-global-weekly-2018-02-01.csv
101,spotify:track:0MIcPSq9n2z5H8TAfEstri,"Ozuna, J Balvin",Quiero Repetir,VP Records Corp/Dimelo Vi,99,99,5,5951541,regional-global-weekly-2018-02-01.csv
102,spotify:track:70lnL3QaSOIIyMa2X9aVRL,"Shakira, Nicky Jam",Perro Fiel (feat. Nicky Jam),Sony Music Latin,46,87,17,5947538,regional-global-weekly-2018-02-01.csv
103,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,Loren Allred,Never Enough,Atlantic Records,92,92,5,5916723,regional-global-weekly-2018-02-01.csv
104,spotify:track:7ofxPmTNMj2GP07g1VZa0O,"Alex Sensation, Ozuna",Que Va,JP Entertainment (Jorge Pino),54,90,23,5876565,regional-global-weekly-2018-02-01.csv
105,spotify:track:0RoA7ObU6phWpqhlC9zH4Z,"Ziv Zaifman, Hugh Jackman, Michelle Williams",A Million Dreams,Atlantic Records,95,95,5,5822659,regional-global-weekly-2018-02-01.csv
106,spotify:track:6u0EAxf1OJTLS7CvInuNd7,"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",Vai malandra (feat. Tropkillaz & DJ Yuri Martins),WM Brazil,30,86,7,5820777,regional-global-weekly-2018-02-01.csv
107,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,6,125,58,5819258,regional-global-weekly-2018-02-01.csv
108,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito - Remix,UMLE - Latino,1,98,42,5802829,regional-global-weekly-2018-02-01.csv
109,spotify:track:3VClLWqNn80Llv0PJOsKgr,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",Báilame - Remix,UMLE - Latino,58,94,24,5769234,regional-global-weekly-2018-02-01.csv
110,spotify:track:1Qg9jWGDkKAGZXj5v2OG59,Maroon 5,Wait,Interscope Records*,74,100,13,5728007,regional-global-weekly-2018-02-01.csv
111,spotify:track:5TysCiZtv1HnSWcTcUFusI,"Joey Montana, Sebastian Yatra",Suena El Dembow,UMLE - Latino,66,97,20,5690239,regional-global-weekly-2018-02-01.csv
112,spotify:track:1KSqYYJFyfTecXFk9M0prc,"Wisin, Ozuna",Escápate Conmigo (feat. Ozuna),Sony Music Latin,38,102,43,5654763,regional-global-weekly-2018-02-01.csv
113,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,60,107,57,5540665,regional-global-weekly-2018-02-01.csv
114,spotify:track:2u7mxWSeoqTXndK5e08jMp,"Lil Skies, Landon Cube",Nowadays (feat. Landon Cube),All We Got Ent.,104,104,4,5533077,regional-global-weekly-2018-02-01.csv
115,spotify:track:0as7lPxkBPctZ7uVmchRNM,"Cashmere Cat, Major Lazer, Tory Lanez",Miss You (with Major Lazer & Tory Lanez),Benny Blanco Major,115,194,2,5526481,regional-global-weekly-2018-02-01.csv
116,spotify:track:79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,5,105,41,5508608,regional-global-weekly-2018-02-01.csv
117,spotify:track:3whrwq4DtvucphBPUogRuJ,"Camila Cabello, Daddy Yankee",Havana - Remix,Syco Music/Epic,50,106,11,5491078,regional-global-weekly-2018-02-01.csv
118,spotify:track:7rwX0O3RlxqqIjQM8evm5E,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",Solita,Hear This Music,118,-1,1,5476103,regional-global-weekly-2018-02-01.csv
119,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,"Liam Payne, Quavo",Strip That Down (feat. Quavo),Capitol Records UK / EMI,9,113,37,5432811,regional-global-weekly-2018-02-01.csv
120,spotify:track:0JcNysfWVWaMS7R6vzGB2k,"Carlos Vives, Sebastian Yatra",Robarte un Beso,Sony Music Latin,61,108,26,5412278,regional-global-weekly-2018-02-01.csv
121,spotify:track:7nZmah2llfvLDiUjm0kiyz,"Justin Bieber, BloodPop®",Friends (with BloodPop®),BloodPop/DJ/RMBG/Republic,2,103,24,5385889,regional-global-weekly-2018-02-01.csv
122,spotify:track:0G9rmRmQDFk9O2tzZLyRkc,Migos,Emoji A Chain,"Quality Control Music, LLC",122,-1,1,5354839,regional-global-weekly-2018-02-01.csv
123,spotify:track:1nfyE13arjOuO54HH0zmqj,Manuel Turizo,Esperándote,Sony Music Latin/La Industria,123,200,2,5326580,regional-global-weekly-2018-02-01.csv
124,spotify:track:3iq9nhbI8fcnNamxMft1uv,Camila Cabello,Real Friends,Syco Music/Epic,36,54,8,5321238,regional-global-weekly-2018-02-01.csv
125,spotify:track:2cKovq3l6OJjhVVDbVKOsr,"Hugh Jackman, Zac Efron",The Other Side,Atlantic Records,110,110,4,5293816,regional-global-weekly-2018-02-01.csv
126,spotify:track:2EzRdhuoPyNJDlep7lnNf2,Danny Ocean,Dembow,Atlantic Records,126,139,3,5278627,regional-global-weekly-2018-02-01.csv
127,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,120,58,5253280,regional-global-weekly-2018-02-01.csv
128,spotify:track:1x5sYLZiu9r5E43kMlt9f8,"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),Atlantic Records UK,11,119,46,5253036,regional-global-weekly-2018-02-01.csv
129,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,Maluma,Felices los 4,Sony Music Latin,17,111,41,5230576,regional-global-weekly-2018-02-01.csv
130,spotify:track:43dOwOq0mB4i6j4SpcSkqC,Migos,Higher We Go - Intro,"Quality Control Music, LLC",130,-1,1,5211916,regional-global-weekly-2018-02-01.csv
131,spotify:track:0OI7AFifLSoGzpb8bdBLLV,"mgk, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Atlantic Records,66,84,10,5188376,regional-global-weekly-2018-02-01.csv
132,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,"Gucci Mane, Migos",I Get the Bag (feat. Migos),Guwop Enterprises/Atlantic,45,109,24,5155078,regional-global-weekly-2018-02-01.csv
133,spotify:track:4IWAyPf1KMq7JCyGeCjTeH,Imagine Dragons,Whatever It Takes,Kid Ina Korner / Interscope,51,122,25,5125313,regional-global-weekly-2018-02-01.csv
134,spotify:track:51rXHuKN8Loc4sUlKPODgH,"Jay Rock, Kendrick Lamar, Future, James Blake","King's Dead (with Kendrick Lamar, Future & James Blake)",Black Panther (TDE/DMG) PS,114,114,3,5104211,regional-global-weekly-2018-02-01.csv
135,spotify:track:0lJCqIx5BhZtf6QtYI2fbv,"Daddy Yankee, Bad Bunny",Vuelve,Craft Latino,71,118,17,5089832,regional-global-weekly-2018-02-01.csv
136,spotify:track:1yxgsra98r3qAtxqiGZPiX,Travis Scott,BUTTERFLY EFFECT,Cactus Jack / Epic,40,117,37,5080987,regional-global-weekly-2018-02-01.csv
137,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,Atlantic Records UK,2,123,48,5032573,regional-global-weekly-2018-02-01.csv
138,spotify:track:1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,Atlantic Records UK,58,128,58,5027664,regional-global-weekly-2018-02-01.csv
139,spotify:track:3towKHKVOXCCcL1fHv6xFO,"Hailee Steinfeld, BloodPop®",Capital Letters,Republic/Universal/FSF,139,150,2,5021689,regional-global-weekly-2018-02-01.csv
140,spotify:track:0ERbK7qVqveCaBWIiYCrl3,"Romeo Santos, Daddy Yankee, Nicky Jam",Bella y Sensual,Sony Music Latin,106,124,27,4976351,regional-global-weekly-2018-02-01.csv
141,spotify:track:1xndOD8CreR5ctkOv5G1LN,Dj Kass,Scooby Doo Pa Pa,eOne Music,141,193,2,4932545,regional-global-weekly-2018-02-01.csv
142,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,131,58,4918713,regional-global-weekly-2018-02-01.csv
143,spotify:track:3xWEI23MLJrD0dpDcDUTW6,"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case",Déjate Llevar,Universal Music Spain S.L.,142,142,5,4906009,regional-global-weekly-2018-02-01.csv
144,spotify:track:0RTzJVkunbGwuRjXDFHnjf,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",Dreamer,Pophouse Entertainment Group,137,137,6,4904497,regional-global-weekly-2018-02-01.csv
145,spotify:track:5yuShbu70mtHXY0yLzCQLQ,Post Malone,Go Flex,Mercury Records/Republic Owned,52,129,30,4884761,regional-global-weekly-2018-02-01.csv
146,spotify:track:6tvQzeCPwOytDlBYCIOY0n,"Jax Jones, Ina Wroldsen",Breathe (feat. Ina Wroldsen),Polydor Records,146,160,3,4864351,regional-global-weekly-2018-02-01.csv
147,spotify:track:3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,Glassnote - VMG,35,174,58,4860331,regional-global-weekly-2018-02-01.csv
148,spotify:track:5Y9fnynLlIvqtM710MHzfz,Ozuna,Síguelo Bailando,VP Records Corp/Dimelo Vi,148,156,5,4806949,regional-global-weekly-2018-02-01.csv
149,spotify:track:1OAh8uOEOvTDqkKFsKksCi,"DJ Khaled, Rihanna, Bryson Tiller",Wild Thoughts (feat. Rihanna & Bryson Tiller),Epic/We The Best,2,141,33,4803417,regional-global-weekly-2018-02-01.csv
150,spotify:track:2nUJvBO87SkxCViQsLc9Zr,Big Shaq,Man's Not Hot,Universal-Island Records Ltd.,36,115,17,4799059,regional-global-weekly-2018-02-01.csv
151,spotify:track:0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,RCA Records Label,18,146,25,4794509,regional-global-weekly-2018-02-01.csv
152,spotify:track:4Kw3CztmD15X1QGDnnHmLD,Migos,Auto Pilot,"Quality Control Music, LLC",152,-1,1,4789518,regional-global-weekly-2018-02-01.csv
153,spotify:track:1xznGGDReH1oQq0xzbwXa3,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,12,149,58,4787322,regional-global-weekly-2018-02-01.csv
154,spotify:track:3DXncPQOG4VBw3QHh3S817,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Epic/We The Best,2,136,40,4786942,regional-global-weekly-2018-02-01.csv
155,spotify:track:7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Issues,J/Republic,9,151,55,4767524,regional-global-weekly-2018-02-01.csv
156,spotify:track:6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,DNA.,Aftermath,3,172,41,4672759,regional-global-weekly-2018-02-01.csv
157,spotify:track:40oKW22ZNNkEdZLJTScaQI,"Kodak Black, XXXTENTACION",Roll in Peace (feat. XXXTENTACION),Atlantic Records,79,130,24,4664785,regional-global-weekly-2018-02-01.csv
158,spotify:track:5bcTCxgc7xVfSaMV3RuVke,"Calvin Harris, Pharrell Williams, Katy Perry, Big Sean, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Columbia,5,135,33,4664057,regional-global-weekly-2018-02-01.csv
159,spotify:track:35ffVv9x4mtzBh5rF1K9sP,"Migos, Gucci Mane",CC,"Quality Control Music, LLC",159,-1,1,4647065,regional-global-weekly-2018-02-01.csv
160,spotify:track:7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,41,144,23,4639901,regional-global-weekly-2018-02-01.csv
161,spotify:track:3NdDpSvN911VPGivFlV5d0,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2,148,58,4637418,regional-global-weekly-2018-02-01.csv
162,spotify:track:0NiXXAI876aGImAd6rTj8w,"Jonas Blue, William Singe",Mama,UMOD (Universal Music On Demand),11,143,39,4634452,regional-global-weekly-2018-02-01.csv
163,spotify:track:790MhTXPFrYkrqCKvpg4t1,"NAV, Lil Uzi Vert",Wanted You (feat. Lil Uzi Vert),XO Records,99,138,12,4622213,regional-global-weekly-2018-02-01.csv
164,spotify:track:0zl3PdjIl320fK0pxBGWNR,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",KEKE,Scumgang/TenThousand Projects,112,112,2,4566519,regional-global-weekly-2018-02-01.csv
165,spotify:track:0CokSRCu5hZgPxcZBaEzVE,"Macklemore, Skylar Grey",Glorious (feat. Skylar Grey),Bendo LLC,14,140,30,4553933,regional-global-weekly-2018-02-01.csv
166,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,Justin Timberlake,Filthy,RCA Records Label,25,83,4,4544744,regional-global-weekly-2018-02-01.csv
167,spotify:track:0VgkVdmE4gld66l8iyGjgx,Future,Mask Off,Epic/Freebandz/A1,5,152,50,4537596,regional-global-weekly-2018-02-01.csv
168,spotify:track:4aWmUDTfIPGksMNLV2rQP2,"Luis Fonsi, Daddy Yankee",Despacito,UMLE - Latino,4,159,55,4513149,regional-global-weekly-2018-02-01.csv
169,spotify:track:7hDc8b7IXETo14hHIHdnhd,Drake,Passionfruit,Cash Money Records/Young Money Ent./Universal Rec.,2,158,45,4484135,regional-global-weekly-2018-02-01.csv
170,spotify:track:693iqPOQvhI7PobtR8CC8v,"J Balvin, Jowell & Randy",Bonita,Rimas (J Balvin - Jowell & Randy),42,145,34,4446097,regional-global-weekly-2018-02-01.csv
171,spotify:track:3eR23VReFzcdmS7TYCrhCe,"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),Kygo,2,153,50,4386369,regional-global-weekly-2018-02-01.csv
172,spotify:track:5troof8mcGO3AafoDbk1gc,Taylor Swift,Look What You Made Me Do,Taylor Swift,1,147,23,4363423,regional-global-weekly-2018-02-01.csv
173,spotify:track:5xNUR50KxswPRAvx7S163g,"Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble",Come Alive,Atlantic Records,152,157,4,4331674,regional-global-weekly-2018-02-01.csv
174,spotify:track:7F9vK8hNFMml4GtHsaXui6,"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",Back to You (feat. Bebe Rexha & Digital Farm Animals),Syco Music,15,154,28,4321484,regional-global-weekly-2018-02-01.csv
175,spotify:track:7amMgNDcObIDkIXv4xcvc2,Ramz,Barking,Polydor Records,175,178,2,4319886,regional-global-weekly-2018-02-01.csv
176,spotify:track:0P6AWOA4LG1XOctzaVu5tt,"SZA, Calvin Harris, Funk Wav",The Weekend - Funk Wav Remix,Top Dawg Entertainment/RCA Records,169,169,5,4309223,regional-global-weekly-2018-02-01.csv
177,spotify:track:0I20rLT2MJDhcF96AjbNYo,"Zedd, Alessia Cara",Stay,UMGRI Interscope,7,173,49,4291410,regional-global-weekly-2018-02-01.csv
178,spotify:track:6WbADFqMvR8N5u0BvtsWQE,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Pophouse Entertainment Group,21,155,25,4278262,regional-global-weekly-2018-02-01.csv
179,spotify:track:6kex4EBAj0WHXDKZMEJaaF,"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Beluga Heights/Warner Records,6,163,49,4264316,regional-global-weekly-2018-02-01.csv
180,spotify:track:5aAx2yezTd8zXrkmtKl66Z,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,1,170,58,4259930,regional-global-weekly-2018-02-01.csv
181,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,Atlantic Records,9,-1,50,4255394,regional-global-weekly-2018-02-01.csv
182,spotify:track:4loAa1lBkE83qJXU1ddmCV,Migos,Too Much Jewelry,"Quality Control Music, LLC",182,-1,1,4241959,regional-global-weekly-2018-02-01.csv
183,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,"Marshmello, Lil Peep",Spotlight,Joytime Collective / Lil Peep,86,133,3,4241286,regional-global-weekly-2018-02-01.csv
184,spotify:track:3IkWmgGsXbsafrunwPojXO,"Hugh Jackman, The Greatest Showman Ensemble",From Now On,Atlantic Records,154,162,4,4229412,regional-global-weekly-2018-02-01.csv
185,spotify:track:7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,Una Lady Como Tú,Sony Music Latin/La Industria,38,165,35,4224079,regional-global-weekly-2018-02-01.csv
186,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,Halsey,Bad At Love,Astralwerks (ASW),68,161,23,4188219,regional-global-weekly-2018-02-01.csv
187,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,"Migos, Gucci Mane",Slippery (feat. Gucci Mane),Quality Control Music,71,166,44,4187655,regional-global-weekly-2018-02-01.csv
188,spotify:track:7K8krdGeSIvwDGw1WUqJuK,Ghali,Cara Italia,WMI Italy,188,-1,1,4187081,regional-global-weekly-2018-02-01.csv
189,spotify:track:0dLToDou8YHYJpQltj3Ijy,"Sfera Ebbasta, Quavo",Cupido (feat. Quavo),Universal Music Italia srL.,116,116,2,4178358,regional-global-weekly-2018-02-01.csv
190,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,Post Malone,White Iverson,Mercury Records/Republic Owned,100,168,50,4144151,regional-global-weekly-2018-02-01.csv
191,spotify:track:2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,Atlantic Records UK,10,171,48,4067177,regional-global-weekly-2018-02-01.csv
192,spotify:track:1NDxZ7cFAo481dtYWdrUnR,"Maggie Lindemann, Cheat Codes, CADE",Pretty Girl - Cheat Codes X CADE Remix,300 Entertainment,23,177,42,4028247,regional-global-weekly-2018-02-01.csv
193,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,"Eminem, Nate Dogg",Till I Collapse,Eminem Catalog PS,157,187,22,3965342,regional-global-weekly-2018-02-01.csv
194,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,"Martin Garrix, Dua Lipa",Scared to Be Lonely,Epic Amsterdam,5,182,51,3962702,regional-global-weekly-2018-02-01.csv
195,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,"Lil Uzi Vert, Oh Wonder",The Way Life Goes (feat. Oh Wonder),Generation Now/Atlantic,44,184,22,3888993,regional-global-weekly-2018-02-01.csv
196,spotify:track:6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,Atlantic Records UK,2,181,56,3883863,regional-global-weekly-2018-02-01.csv
197,spotify:track:0tPQPaOKM32WgMSbPCYyRH,"David Guetta, AFROJACK, Charli xcx, French Montana",Dirty Sexy Money (feat. Charli XCX & French Montana),Parlophone (France),100,180,13,3860221,regional-global-weekly-2018-02-01.csv
198,spotify:track:1LszjjoVwDDZcWUQbzeDLG,"Yandel, Bad Bunny",Explícale (feat. Bad Bunny),Sony Music Latin,101,176,22,3851225,regional-global-weekly-2018-02-01.csv
199,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,Eminem,Lose Yourself,Eminem Catalog PS,143,198,45,3844823,regional-global-weekly-2018-02-01.csv
200,spotify:track:2m2ZGfJcs3lHWNPzhWH3XH,"Ozuna, Cardi B",La Modelo,VP Records Corp/Dimelo Vi,159,183,5,3821060,regional-global-weekly-2018-02-01.csv
1,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,1,1,3,49086805,regional-global-weekly-2018-02-08.csv
2,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,3,21,23614404,regional-global-weekly-2018-02-08.csv
3,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,1,2,27,23492423,regional-global-weekly-2018-02-08.csv
4,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,4,6,6,20675939,regional-global-weekly-2018-02-08.csv
5,spotify:track:3Vo4wInECJQuz9BIBMOu8i,"Bruno Mars, Cardi B",Finesse - Remix; feat. Cardi B,Atlantic Records,4,4,5,20225750,regional-global-weekly-2018-02-08.csv
6,spotify:track:4ofvoCdXq99vpMZO4Cfp8x,"The Weeknd, Kendrick Lamar",Pray For Me,The Weeknd/Lyric,6,-1,1,19508953,regional-global-weekly-2018-02-08.csv
7,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,"Eminem, Ed Sheeran",River (feat. Ed Sheeran),Eminem Catalog PS,2,5,8,18833240,regional-global-weekly-2018-02-08.csv
8,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,"Luis Fonsi, Demi Lovato",Échame La Culpa,UMLE - Latino,7,7,12,17658939,regional-global-weekly-2018-02-08.csv
9,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,Never Be the Same,Syco Music/Epic,4,8,9,17094224,regional-global-weekly-2018-02-08.csv
10,spotify:track:6mrKP2jyIQmM0rw6fQryjr,NF,Let You Down,NF Real Music,9,9,18,16287395,regional-global-weekly-2018-02-08.csv
11,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,12,31,15821249,regional-global-weekly-2018-02-08.csv
12,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,3,10,16,15792867,regional-global-weekly-2018-02-08.csv
13,spotify:track:5k38wzpLb15YgncyWdTZE4,"G-Eazy, Halsey",Him & I (with Halsey),BPG/RVG/RCA Records,7,11,10,15617065,regional-global-weekly-2018-02-08.csv
14,spotify:track:12SJpYZEdj4kzWZ8FPFg4Y,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",Black Panther (TDE/DMG) PS,13,15,5,15598893,regional-global-weekly-2018-02-08.csv
15,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,13,49,15432225,regional-global-weekly-2018-02-08.csv
16,spotify:track:6tHWl8ows5JOZq9Yfaqn3M,Bazzi,Mine,iamcosmic,16,49,3,15364663,regional-global-weekly-2018-02-08.csv
17,spotify:track:2UVbBKQOdFAekPTRsnkzcf,Migos,Stir Fry,"Quality Control Music, LLC",16,16,6,14982450,regional-global-weekly-2018-02-08.csv
18,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,18,28,2,14867889,regional-global-weekly-2018-02-08.csv
19,spotify:track:7jqDzXJS0K0Re8uphYNit0,The Chainsmokers,Sick Boy,Disruptor Records/Columbia,14,14,3,14522420,regional-global-weekly-2018-02-08.csv
20,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,Mercury Records/Republic Owned,10,19,20,14095519,regional-global-weekly-2018-02-08.csv
21,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,"Bebe Rexha, Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),Warner Records,21,21,21,13680735,regional-global-weekly-2018-02-08.csv
22,spotify:track:2j2fIJGh4PMdXt9ULI5Tlc,Daddy Yankee,Dura,Craft Latino,22,57,3,13572090,regional-global-weekly-2018-02-08.csv
23,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,17,57,13104564,regional-global-weekly-2018-02-08.csv
24,spotify:track:5AEtlRudpgdT5FtNiuly6Y,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",Universal Records,16,18,22,13078037,regional-global-weekly-2018-02-08.csv
25,spotify:track:1LhMopPAallLeaeNutqbgS,"Justin Timberlake, Chris Stapleton",Say Something (feat. Chris Stapleton),RCA Records Label,25,45,2,12836798,regional-global-weekly-2018-02-08.csv
26,spotify:track:4lESS6vuruP6a79KWRaQou,"Maluma, Nego do Borel",Corazón (feat. Nego do Borel),Sony Music Latin,17,27,14,12305725,regional-global-weekly-2018-02-08.csv
27,spotify:track:630sXRhIcfwr2e4RdNtjKN,"Zac Efron, Zendaya",Rewrite The Stars,Atlantic Records,20,20,6,12182482,regional-global-weekly-2018-02-08.csv
28,spotify:track:5CLGzJsGqhCEECcpnFQA8x,"Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Atlantic Records UK,28,62,3,12129784,regional-global-weekly-2018-02-08.csv
29,spotify:track:4R55IUi2x7S5ek2SpebOiE,Wolfine,Bella,LOMIORECORDS,29,35,7,12047364,regional-global-weekly-2018-02-08.csv
